ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,anomaly
4165022010,220656170,0,20644402,11869,0,4034282,3053,2,919,738,66,1,0,5,6,111785,68598,2,35,24767422,115134,69429,196,37,24721404,7,6,59,33,47,21,26,26,normal,0
4248991664,221362628,0,20707979,11892,0,4056034,3053,2,919,738,66,1,0,5,6,112143,68850,2,35,24853992,115491,69681,196,37,24807908,7,6,59,33,47,21,26,26,normal,0
101463131,222599261,0,20819635,11925,0,4070262,3054,2,919,738,66,1,0,5,6,112501,69104,2,35,24940765,115850,69935,196,37,24894559,7,6,59,33,47,21,26,26,normal,0
196203841,223401129,0,20891459,11950,0,4085025,3057,2,957,768,70,1,4,5,6,112858,69364,2,35,25027355,116249,70227,196,37,24980980,7,6,62,34,49,21,28,28,normal,0
289237029,224183423,0,20961909,11963,0,4099504,3057,2,973,780,70,1,0,5,6,113209,69616,2,35,25112693,116614,70491,196,37,25066067,7,6,62,34,49,21,28,28,normal,0
372938791,224883281,0,21025322,11971,0,4112465,3057,2,973,780,70,1,0,5,6,113556,69868,2,35,25197348,116961,70743,196,37,25150664,7,6,62,34,49,21,28,28,normal,0
456804143,225589241,0,21088820,11978,0,4125539,3057,2,973,780,70,1,0,5,6,113904,70120,2,35,25281680,117310,70995,196,37,25234940,7,6,62,34,49,21,28,28,normal,0
540504579,226288871,0,21152231,11987,0,4138496,3057,2,973,780,70,1,0,5,6,114257,70372,2,35,25366294,117663,71247,196,37,25319485,7,6,62,34,49,21,28,28,normal,0
624288091,226994423,0,21215667,12001,0,4151562,3057,2,973,780,70,1,0,5,6,114572,70624,2,35,25451255,117977,71499,196,37,25404300,7,6,62,34,49,21,28,28,normal,0
707997891,227694593,0,21279085,12028,0,4164529,3057,2,973,780,70,1,0,5,6,114861,70876,2,35,25535946,118267,71751,196,37,25488903,7,6,62,34,49,21,28,28,normal,0
791934613,228870005,0,21384855,12050,0,4186297,3057,2,973,780,70,1,0,5,6,115150,71128,2,35,25620411,118555,72003,196,37,25573382,7,6,62,34,49,21,28,28,normal,0
939770419,229644101,0,21454596,12080,0,4200633,3057,2,973,780,70,1,0,5,6,115448,71380,2,35,25705332,118853,72255,196,37,25658250,7,6,62,34,49,21,28,28,normal,0
1032428173,230419937,0,21524796,12109,0,4215001,3057,2,973,780,70,1,0,5,6,115750,71638,2,35,25790059,119159,72513,196,37,25742855,7,6,62,34,49,21,28,28,normal,0
1125416577,231239903,0,21595207,12124,0,4229472,3129,2,973,780,70,1,0,5,6,116072,71992,2,35,25874551,119550,72867,196,37,25827399,7,6,62,34,49,21,28,28,normal,0
1210793579,231954935,0,21659884,12140,0,4242714,3129,2,973,780,70,1,0,5,6,116362,72244,2,35,25959136,119839,73119,196,37,25911933,7,6,62,34,49,21,28,28,normal,0
1294526135,232659869,0,21723281,12161,0,4255769,3129,2,973,780,70,1,0,5,6,116661,72496,2,35,26043836,120138,73371,196,37,25996597,7,6,62,34,49,21,28,28,normal,0
1378261777,233361291,0,21786719,12176,0,4268748,3133,2,973,780,70,1,0,5,6,116959,72748,2,35,26128411,120436,73623,196,37,26080990,7,6,62,34,49,21,28,28,normal,0
1462168579,234068155,0,21850249,12183,0,4281836,3134,2,973,780,70,1,0,5,6,117249,73000,2,35,26212780,120726,73875,196,37,26165445,7,6,62,34,49,21,28,28,normal,0
1545679939,234767903,0,21913510,12192,0,4294792,3135,2,973,780,70,1,0,5,6,117535,73252,2,35,26288102,121012,74127,196,37,26240592,7,6,62,34,49,21,28,28,normal,0
1613035771,235193075,0,21966132,12202,0,4302666,3135,2,973,780,70,1,0,5,6,117823,73504,2,35,26353896,121300,74379,196,37,26306413,7,6,62,34,49,21,28,28,normal,0
1726959707,235904439,0,22055234,12235,0,4315838,3136,2,973,780,70,1,0,5,6,118118,73756,2,35,26419746,121595,74631,196,37,26372207,7,6,62,34,49,21,28,28,normal,0
1803206859,236363025,0,22114932,12252,0,4324331,3136,2,973,780,70,1,0,5,6,118407,74008,2,35,26489880,121884,74883,196,37,26442419,7,6,62,34,49,21,28,28,normal,0
1889152813,236830413,0,22182396,12261,0,4332987,3136,2,973,780,70,1,0,5,6,118692,74260,2,35,26566144,122169,75135,196,37,26518565,7,6,62,34,49,21,28,28,normal,0
1970751065,237275433,0,22246454,12269,0,4341229,3136,2,973,780,70,1,0,5,6,118976,74512,2,35,26642255,122453,75387,196,37,26594704,7,6,62,34,49,21,28,28,normal,0
2047190405,237692127,0,22306469,12276,0,4348946,3136,2,973,780,70,1,0,5,6,119264,74764,2,35,26718467,122741,75639,196,37,26670912,7,6,62,34,49,21,28,28,normal,0
2123634025,238108041,0,22366473,12284,0,4356649,3136,2,973,780,70,1,0,5,6,119548,75016,2,35,26794632,123025,75891,196,37,26747046,7,6,62,34,49,21,28,28,normal,0
2200144287,238525437,0,22426545,12292,0,4364379,3136,2,973,780,70,1,0,5,6,119858,75268,2,35,26870965,123335,76143,196,37,26823301,7,6,62,34,49,21,28,28,normal,0
2276537079,238941093,0,22486505,12319,0,4372077,3136,2,973,780,70,1,0,5,6,120152,75520,2,35,26947152,123629,76395,196,37,26899537,7,6,62,34,49,21,28,28,normal,0
2406716905,239644695,0,22588737,12343,0,4385108,3136,2,973,780,70,1,0,5,6,120445,75772,2,35,27025553,123922,76647,196,37,26977955,7,6,62,34,49,21,28,28,normal,0
2503948009,240115152,0,22665279,12358,0,4393816,3137,2,973,780,70,1,0,5,6,120738,76025,2,35,27110923,124216,76900,196,37,27063210,7,6,62,34,49,21,28,28,normal,0
2601292345,240587214,0,22741925,12393,0,4402559,3137,2,973,780,70,1,0,5,6,121035,76277,2,35,27196365,124513,77152,196,37,27148580,7,6,62,34,49,21,28,28,normal,0
2692575157,241029072,0,22813789,12434,0,4410742,3137,2,973,780,70,1,0,5,6,121345,76529,2,35,27281753,124822,77404,196,37,27233963,7,6,62,34,49,21,28,28,normal,0
2778753067,241445862,0,22881628,12451,0,4418461,3137,2,973,780,70,1,0,5,6,121636,76781,2,35,27367076,125113,77656,196,37,27319282,7,6,62,34,49,21,28,28,normal,0
2864891709,241863894,0,22949454,12459,0,4426203,3137,2,973,780,70,1,0,5,6,121919,77033,2,35,27452518,125396,77908,196,37,27404606,7,6,62,34,49,21,28,28,normal,0
2951061145,242280900,0,23017288,12466,0,4433926,3137,2,973,780,70,1,0,5,6,122205,77285,2,35,27537712,125682,78160,196,37,27489783,7,6,62,34,49,21,28,28,normal,0
3037277857,242699850,0,23085174,12474,0,4441685,3137,2,973,780,70,1,0,5,6,122491,77537,2,35,27608374,125968,78412,196,37,27560276,7,6,62,34,49,21,28,28,normal,0
3152258905,242761848,0,23175375,12487,0,4442834,3137,2,973,780,70,1,0,5,6,122776,77789,2,35,27667655,126254,78664,196,37,27619525,7,6,62,34,49,21,28,28,normal,0
3227110417,242789136,0,23234092,12503,0,4443340,3137,2,973,780,70,1,0,5,6,123073,78041,2,35,27726839,126550,78916,196,37,27678592,7,6,62,34,49,21,28,28,normal,0
3301853257,242816262,0,23292711,12525,0,4443843,3137,2,973,780,70,1,0,5,6,123369,78293,2,35,27786061,126846,79168,196,37,27737806,7,6,62,34,49,21,28,28,normal,0
3372998483,242875417,0,23348516,12541,0,4444326,3199,2,973,780,70,1,0,5,6,123690,78653,2,35,27845282,127239,79528,196,37,27796979,7,6,62,34,49,21,28,28,normal,0
3439794957,242905086,0,23400917,12556,0,4444775,3209,2,973,780,70,1,0,5,6,123985,78905,2,35,27904388,127534,79780,196,37,27856051,7,6,62,34,49,21,28,28,normal,0
3506796577,242929944,0,23453465,12570,0,4445228,3212,2,973,780,70,1,0,5,6,124268,79157,2,35,27963592,127817,80032,196,37,27915207,7,6,62,34,49,21,28,28,normal,0
3573730291,242954666,0,23505976,12578,0,4445681,3214,2,973,780,70,1,0,5,6,124556,79409,2,35,28022702,128106,80284,196,37,27974268,7,6,62,34,49,21,28,28,normal,0
3640732467,242979198,0,23558522,12586,0,4446133,3215,2,973,780,70,1,0,5,6,124840,79661,2,35,28081813,128389,80536,196,37,28033342,7,6,62,34,49,21,28,28,normal,0
3707667483,243003624,0,23611033,12601,0,4446888,3215,2,973,780,70,1,0,5,6,125129,79913,2,35,28140983,128679,80788,196,37,28092566,7,6,62,34,49,21,28,28,normal,0
3824936830,243046831,0,23703016,12612,0,4447380,3217,2,973,780,70,1,0,5,6,125420,80167,2,35,28200127,128969,81042,196,37,28151549,7,6,62,34,49,21,28,28,normal,0
3899792366,243081495,0,23761764,12637,0,4447935,3220,2,1011,810,74,1,4,5,6,125714,80427,2,35,28259317,129304,81334,196,37,28210737,7,6,65,35,51,21,30,30,normal,0
3974587930,243109733,0,23820454,12645,0,4448450,3220,2,1027,822,74,1,0,5,6,125999,80679,2,35,28318659,129606,81598,196,37,28270003,7,6,65,35,51,21,30,30,normal,0
4042347462,243134417,0,23873598,12653,0,4448908,3220,2,1027,822,74,1,0,5,6,126283,80931,2,35,28377832,129889,81850,196,37,28329186,7,6,65,35,51,21,30,30,normal,0
4109241254,243158801,0,23926076,12660,0,4449360,3220,2,1027,822,74,1,0,5,6,126568,81183,2,35,28437028,130174,82102,196,37,28388313,7,6,65,35,51,21,30,30,normal,0
4176241386,243183311,0,23978624,12669,0,4449815,3220,2,1027,822,74,1,0,5,6,126852,81435,2,35,28496201,130458,82354,196,37,28447456,7,6,65,35,51,21,30,30,normal,0
4243176222,243207653,0,24031133,12676,0,4450266,3220,2,1027,822,74,1,0,5,6,127137,81687,2,35,28555408,130743,82606,196,37,28506596,7,6,65,35,51,21,30,30,normal,0
15169158,243232079,0,24083647,12699,0,4450719,3220,2,1027,822,74,1,0,5,6,127421,81939,2,35,28614575,131027,82858,196,37,28565822,7,6,65,35,51,21,30,30,normal,0
128306600,243273221,0,24172395,12727,0,4451482,3220,2,1027,822,74,1,0,5,6,127749,82191,2,35,28673823,131355,83110,196,37,28624889,7,6,65,35,51,21,30,30,normal,0
203192800,243300551,0,24231129,12736,0,4451989,3220,2,1027,822,74,1,0,5,6,128096,82443,2,35,28732961,131702,83362,196,37,28683991,7,6,65,35,51,21,30,30,normal,0
277902812,243327773,0,24289738,12749,0,4452494,3220,2,1027,822,74,1,0,5,6,128448,82695,2,35,28792340,132055,83614,196,37,28743253,7,6,65,35,51,21,30,30,normal,0
349703934,243353777,0,24346057,12757,0,4452976,3220,2,1027,822,74,1,0,5,6,128801,82947,2,35,28850706,132407,83866,196,37,28801425,7,6,65,35,51,21,30,30,normal,0
416672948,243378107,0,24398577,12766,0,4453427,3220,2,1027,822,74,1,0,5,6,129152,83199,2,35,28908806,132758,84118,196,37,28859445,7,6,65,35,51,21,30,30,normal,0
483626630,243402455,0,24451105,12773,0,4453879,3220,2,1027,822,74,1,0,5,6,129507,83451,2,35,28966924,133113,84370,196,37,28917473,7,6,65,35,51,21,30,30,normal,0
550607386,243426731,0,24503635,12781,0,4454329,3220,2,1027,822,74,1,0,5,6,129852,83703,2,35,29025055,133458,84622,196,37,28975573,7,6,65,35,51,21,30,30,normal,0
617544826,243451157,0,24556149,12788,0,4454782,3220,2,1027,822,74,1,0,5,6,130197,83955,2,35,29083096,133804,84874,196,37,29033470,7,6,65,35,51,21,30,30,normal,0
684412158,243475541,0,24608589,12797,0,4455234,3220,2,1027,822,74,1,0,5,6,130549,84207,2,35,29141117,134156,85126,196,37,29091399,7,6,65,35,51,21,30,30,normal,0
751348588,243500051,0,24661103,12804,0,4455689,3220,2,1027,822,74,1,0,5,6,130897,84459,2,35,29199330,134503,85378,196,37,29149486,7,6,65,35,51,21,30,30,normal,0
865930292,243541637,0,24750971,12817,0,4456460,3220,2,1027,822,74,1,0,5,6,131244,84711,2,35,29257428,134850,85630,196,37,29207558,7,6,65,35,51,21,30,30,normal,0
941955820,243568361,0,24810669,12826,0,4456956,3220,2,1027,822,74,1,0,5,6,131591,84963,2,35,29318486,135197,85882,196,37,29268493,7,6,65,35,51,21,30,30,normal,0
1028203710,243594971,0,24878583,12841,0,4457449,3220,2,1027,822,74,1,0,5,6,131944,85215,2,35,29387017,135551,86134,196,37,29336950,7,6,65,35,51,21,30,30,normal,0
1114206506,243660071,0,24946298,12870,0,4457941,3292,2,1027,822,74,1,0,5,6,132341,85575,2,35,29456653,136020,86494,196,37,29406569,7,6,65,35,51,21,30,30,normal,0
1192694560,243685131,0,25008113,12878,0,4458395,3296,2,1027,822,74,1,0,5,6,132692,85827,2,35,29526724,136370,86746,196,37,29476517,7,6,65,35,51,21,30,30,normal,0
1271371648,243709651,0,25070062,12886,0,4458847,3297,2,1027,822,74,1,0,5,6,133040,86079,2,35,29596625,136719,86998,196,37,29546388,7,6,65,35,51,21,30,30,normal,0
1349903418,243734075,0,25131908,12894,0,4459297,3298,2,1027,822,74,1,0,5,6,133388,86331,2,35,29666799,137068,87250,196,37,29616404,7,6,65,35,51,21,30,30,normal,0
1428613782,243758489,0,25193884,12901,0,4459750,3298,2,1027,822,74,1,0,5,6,133740,86583,2,35,29736653,137418,87502,196,37,29686166,7,6,65,35,51,21,30,30,normal,0
1507085394,243782955,0,25255685,12909,0,4460201,3299,2,1027,822,74,1,0,5,6,134087,86835,2,35,29806674,137766,87754,196,37,29756130,7,6,65,35,51,21,30,30,normal,0
1643410304,243825231,0,25363036,12923,0,4460985,3299,2,1027,822,74,1,0,5,6,134438,87087,2,35,29876723,138116,88006,196,37,29826038,7,6,65,35,51,21,30,30,normal,0
1731830102,243852669,0,25432658,12931,0,4461494,3299,2,1027,822,74,1,0,5,6,134788,87339,2,35,29946876,138466,88258,196,37,29896078,7,6,65,35,51,21,30,30,normal,0
1819826518,243879915,0,25501950,12947,0,4461999,3299,2,1027,822,74,1,0,5,6,135143,87591,2,35,30016826,138821,88510,196,37,29966019,7,6,65,35,51,21,30,30,normal,0
1899994344,243904719,0,25565078,12969,0,4462459,3299,2,1027,822,74,1,0,5,6,135503,87843,2,35,30086887,139182,88762,196,37,30035875,7,6,65,35,51,21,30,30,normal,0
1978501818,243929187,0,25626907,12984,0,4462913,3299,2,1027,822,74,1,0,5,6,135857,88095,2,35,30156901,139535,89014,196,37,30105816,7,6,65,35,51,21,30,30,normal,0
2057149088,243953421,0,25688831,12991,0,4463362,3299,2,1027,822,74,1,0,5,6,136206,88347,2,35,30226918,139885,89266,196,37,30175726,7,6,65,35,51,21,30,30,normal,0
2135660168,243977877,0,25750662,13019,0,4463816,3299,2,1027,822,74,1,0,5,6,136555,88599,2,35,30296956,140234,89518,196,37,30245644,7,6,65,35,51,21,30,30,normal,0
2214318886,244002261,0,25812595,13032,0,4464268,3299,2,1027,822,74,1,0,5,6,136906,88851,2,35,30366913,140585,89770,196,37,30315593,7,6,65,35,51,21,30,30,normal,0
2348834544,244044009,0,25918528,13050,0,4465042,3299,2,1027,822,74,1,0,5,6,137219,89103,2,35,30436958,140898,90022,196,37,30385560,7,6,65,35,51,21,30,30,normal,0
2437134672,244071597,0,25988053,13063,0,4465554,3299,2,1027,822,74,1,0,5,6,137505,89355,2,35,30507092,141183,90274,196,37,30455603,7,6,65,35,51,21,30,30,normal,0
2525392426,244098981,0,26057564,13073,0,4466062,3299,2,1027,822,74,1,0,5,6,137788,89607,2,35,30576982,141466,90526,196,37,30525464,7,6,65,35,51,21,30,30,normal,0
2607125564,244124586,0,26121923,13081,0,4466532,3300,2,1027,822,74,1,0,5,6,138075,89860,2,35,30646865,141753,90779,196,37,30595302,7,6,65,35,51,21,30,30,normal,0
2685840316,244148958,0,26183902,13088,0,4466984,3300,2,1027,822,74,1,0,5,6,138358,90112,2,35,30716787,142036,91031,196,37,30665153,7,6,65,35,51,21,30,30,normal,0
2764334626,244173384,0,26245720,13096,0,4467437,3300,2,1027,822,74,1,0,5,6,138646,90364,2,35,30786673,142325,91283,196,37,30735166,7,6,65,35,51,21,30,30,normal,0
2843078930,244197810,0,26307721,13104,0,4467890,3300,2,1027,822,74,1,0,5,6,138930,90616,2,35,30856867,142608,91535,196,37,30805224,7,6,65,35,51,21,30,30,normal,0
2921573388,244222128,0,26369540,13112,0,4468341,3300,2,1027,822,74,1,0,5,6,139218,90868,2,35,30926714,142897,91787,196,37,30875017,7,6,65,35,51,21,30,30,normal,0
3054224431,244263525,0,26473990,13129,0,4469104,3301,2,1027,822,74,1,0,5,6,139511,91122,2,35,30996667,143189,92041,196,37,30944953,7,6,65,35,51,21,30,30,normal,0
3142422827,244298317,0,26543490,13155,0,4469661,3304,2,1065,852,78,1,4,5,6,139803,91381,2,35,31066693,143525,92332,196,37,31014881,7,6,70,38,53,21,32,32,normal,0
3230607709,244326717,0,26612939,13163,0,4470179,3304,2,1081,864,78,1,0,5,6,140087,91633,2,35,31136703,143824,92596,196,37,31084805,7,6,70,38,53,21,32,32,normal,0
3314541917,244352805,0,26679036,13171,0,4470663,3304,2,1081,864,78,1,0,5,6,140377,91885,2,35,31206542,144114,92848,196,37,31154607,7,6,70,38,53,21,32,32,normal,0
3393079439,244397886,0,26740885,13178,0,4471115,3345,2,1081,864,78,1,0,5,6,140705,92239,2,35,31276429,144510,93208,196,37,31224467,7,6,70,38,53,21,32,32,normal,0
3471686567,244440803,0,26802781,13187,0,4471566,3381,2,1081,864,78,1,0,5,6,140996,92497,2,35,31346295,144806,93460,196,37,31294342,7,6,70,38,53,21,32,32,normal,0
3550226943,244465335,0,26864631,13194,0,4472018,3382,2,1081,864,78,1,0,5,6,141286,92749,2,35,31416244,145095,93712,196,37,31364297,7,6,70,38,53,21,32,32,normal,0
3628931609,244489803,0,26926607,13209,0,4472472,3382,2,1081,864,78,1,0,5,6,141569,93001,2,35,31486127,145380,93964,196,37,31434059,7,6,70,38,53,21,32,32,normal,0
3707409773,244514323,0,27029707,13229,0,4473226,3383,2,1081,864,78,1,0,5,6,141860,93253,2,35,31556002,145669,94216,196,37,31503893,7,6,70,38,53,21,32,32,normal,0
3847110315,244557775,0,27098421,13238,0,4473730,3383,2,1081,864,78,1,0,5,6,142148,93505,2,35,31625998,145958,94468,196,37,31573845,7,6,70,38,53,21,32,32,normal,0
3935342625,244585171,0,27167893,13246,0,4474238,3383,2,1081,864,78,1,0,5,6,142449,93757,2,35,31695909,146258,94720,196,37,31643750,7,6,70,38,53,21,32,32,normal,0
4021883321,244611985,0,27236044,13254,0,4474735,3383,2,1081,864,78,1,0,5,6,142732,94009,2,35,31765890,146542,94972,196,37,31713772,7,6,70,38,53,21,32,32,normal,0
4104725617,244636399,0,27301353,13270,0,4475188,3383,2,1081,864,78,1,0,5,6,143023,94261,2,35,31841737,146832,95224,196,37,31789560,7,6,70,38,53,21,32,32,normal,0
4195097069,244660825,0,27372725,13290,0,4475641,3383,2,1081,864,78,1,0,5,6,143319,94513,2,35,31922493,147129,95476,196,37,31870253,7,6,70,38,53,21,32,32,normal,0
4285295205,244685155,0,27443956,13305,0,4476092,3383,2,1081,864,78,1,0,5,6,143622,94765,2,35,32001964,147432,95728,196,37,31949558,7,6,70,38,53,21,32,32,normal,0
80586551,244709515,0,27515236,13366,0,4476544,3383,2,1081,864,78,1,0,5,6,143926,95017,2,35,32081063,147735,95980,196,37,32028655,7,6,70,38,53,21,32,32,normal,0
170744801,244733899,0,27586442,13396,0,4476996,3383,2,1081,864,78,1,0,5,6,144212,95269,2,35,32160091,148022,96232,196,37,32107670,7,6,70,38,53,21,32,32,normal,0
323984165,244775299,0,27707464,13413,0,4477764,3383,2,1081,864,78,1,0,5,6,144496,95521,2,35,32239107,148305,96484,196,37,32186644,7,6,70,38,53,21,32,32,normal,0
423335985,244802263,0,27785925,13427,0,4478264,3383,2,1081,864,78,1,0,5,6,144784,95773,2,35,32318149,148593,96736,196,37,32265661,7,6,70,38,53,21,32,32,normal,0
523040831,244829173,0,27864659,13436,0,4478763,3383,2,1081,864,78,1,0,5,6,145079,96025,2,35,32397323,148888,96988,196,37,32344769,7,6,70,38,53,21,32,32,normal,0
621965005,244855867,0,27942786,13444,0,4479258,3383,2,1081,864,78,1,0,5,6,145367,96277,2,35,32476388,149176,97240,196,37,32423809,7,6,70,38,53,21,32,32,normal,0
712101193,244880173,0,28013977,13452,0,4479709,3383,2,1081,864,78,1,0,5,6,145654,96529,2,35,32555499,149463,97492,196,37,32502951,7,6,70,38,53,21,32,32,normal,0
802515079,244904503,0,28085374,13468,0,4480160,3383,2,1081,864,78,1,0,5,6,145945,96781,2,35,32634460,149754,97744,196,37,32581900,7,6,70,38,53,21,32,32,normal,0
892647931,244928971,0,28156564,13479,0,4480614,3383,2,1081,864,78,1,0,5,6,146231,97033,2,35,32713506,150040,97996,196,37,32660794,7,6,70,38,53,21,32,32,normal,0
982868523,244953355,0,28227808,13490,0,4481066,3383,2,1081,864,78,1,0,5,6,146518,97285,2,35,32792568,150328,98248,196,37,32739804,7,6,70,38,53,21,32,32,normal,0
1073013253,244977781,0,28299006,13497,0,4481519,3383,2,1081,864,78,1,0,5,6,146804,97537,2,35,32871696,150614,98500,196,37,32818947,7,6,70,38,53,21,32,32,normal,0
1163318443,245002153,0,28370317,13515,0,4481971,3383,2,1081,864,78,1,0,5,6,147103,97789,2,35,32950593,150913,98752,196,37,32897891,7,6,70,38,53,21,32,32,normal,0
1318383307,245044105,0,28492778,13550,0,4482749,3383,2,1081,864,78,1,0,5,6,147393,98041,2,35,33029623,151203,99004,196,37,32976810,7,6,70,38,53,21,32,32,normal,0
1417699589,245071015,0,28571219,13558,0,4483248,3383,2,1081,864,78,1,0,5,6,147677,98293,2,35,33108796,151486,99256,196,37,33056014,7,6,70,38,53,21,32,32,normal,0
1517292369,245097967,0,28649873,13568,0,4483748,3383,2,1081,864,78,1,0,5,6,147964,98545,2,35,33187997,151773,99508,196,37,33135096,7,6,70,38,53,21,32,32,normal,0
1618406357,245124821,0,28729789,13578,0,4484235,3387,2,1081,864,78,1,0,5,6,148249,98797,2,35,33271407,152058,99760,196,37,33218512,7,6,70,38,53,21,32,32,normal,0
1720469539,245187963,0,28810567,13586,0,4484688,3460,2,1081,864,78,1,0,5,6,148568,99157,2,35,33360926,152449,100120,196,37,33308144,7,6,70,38,53,21,32,32,normal,0
1822269137,245212495,0,28891148,13593,0,4485140,3461,2,1081,864,78,1,0,5,6,148851,99409,2,35,33450584,152733,100372,196,37,33397650,7,6,70,38,53,21,32,32,normal,0
1923995717,245236855,0,28971661,13601,0,4485592,3461,2,1081,864,78,1,0,5,6,149157,99661,2,35,33540025,153038,100624,196,37,33487055,7,6,70,38,53,21,32,32,normal,0
2025786827,245261387,0,29052234,13609,0,4486044,3462,2,1081,864,78,1,0,5,6,149447,99913,2,35,33629788,153328,100876,196,37,33576730,7,6,70,38,53,21,32,32,normal,0
2127863979,245285855,0,29133025,13617,0,4486498,3462,2,1081,864,78,1,0,5,6,149731,100165,2,35,33719384,153613,101128,196,37,33666266,7,6,70,38,53,21,32,32,normal,0
2229498299,245310185,0,29267358,13632,0,4487253,3462,2,1081,864,78,1,0,5,6,150022,100417,2,35,33809161,153903,101380,196,37,33756063,7,6,70,38,53,21,32,32,normal,0
2409141875,245353259,0,29355657,13644,0,4487748,3462,2,1081,864,78,1,0,5,6,150351,100669,2,35,33900331,154234,101632,196,37,33847213,7,6,70,38,53,21,32,32,normal,0
2524397251,245380871,0,29446890,13653,0,4488260,3462,2,1081,864,78,1,0,5,6,150706,100921,2,35,33992223,154587,101884,196,37,33939153,7,6,70,38,53,21,32,32,normal,0
2637211371,245407877,0,29536184,13661,0,4488761,3462,2,1081,864,78,1,0,5,6,151058,101173,2,35,34083958,154940,102136,196,37,34030694,7,6,70,38,53,21,32,32,normal,0
2739228679,245432303,0,29616926,13670,0,4489214,3462,2,1081,864,78,1,0,5,6,151409,101425,2,35,34175740,155291,102388,196,37,34122399,7,6,70,38,53,21,32,32,normal,0
2844712771,245456687,0,29700471,13698,0,4489666,3462,2,1081,864,78,1,0,5,6,151757,101677,2,35,34274472,155639,102640,196,37,34221084,7,6,70,38,53,21,32,32,normal,0
2958370693,245481059,0,29790586,13709,0,4490118,3462,2,1081,864,78,1,0,5,6,152110,101929,2,35,34377218,155992,102892,196,37,34323766,7,6,70,38,53,21,32,32,normal,0
3071761762,245505473,0,29880501,13725,0,4490571,3462,2,1081,864,78,1,0,5,6,152470,102183,2,35,34480005,156351,103146,196,37,34426401,7,6,70,38,53,21,32,32,normal,0
3263693366,245554258,0,30032720,13762,0,4491383,3466,2,1119,894,82,1,4,5,6,152830,102443,2,35,34582929,156751,103438,196,37,34529363,7,6,72,38,55,21,34,34,normal,0
3392617890,245583024,0,30134954,13770,0,4491908,3466,2,1135,906,82,1,0,5,6,153179,102695,2,35,34685678,157119,103702,196,37,34631785,7,6,72,38,55,21,34,34,normal,0
3521375268,245610744,0,30237055,13779,0,4492422,3466,2,1135,906,82,1,0,5,6,153530,102947,2,35,34788442,157467,103954,196,37,34734634,7,6,72,38,55,21,34,34,normal,0
3639541168,245636034,0,30330744,13786,0,4492891,3466,2,1135,906,82,1,0,5,6,153883,103199,2,35,34891200,157820,104206,196,37,34837104,7,6,72,38,55,21,34,34,normal,0
3756378046,245660502,0,30423433,13795,0,4493345,3466,2,1135,906,82,1,0,5,6,154233,103452,2,35,35000291,158171,104459,196,37,34946269,7,6,72,38,55,21,34,34,normal,0
3881589510,245685027,0,30522850,13809,0,4493795,3467,2,1135,906,82,1,0,5,6,154612,103704,2,35,35114085,158551,104711,196,37,35059930,7,6,72,38,55,21,34,34,normal,0
4006729628,245709399,0,30622223,13831,0,4494247,3467,2,1135,906,82,1,0,5,6,154976,103956,2,35,35228251,158915,104963,196,37,35173929,7,6,72,38,55,21,34,34,normal,0
4132049158,245733855,0,30788085,13854,0,4495001,3467,2,1135,906,82,1,0,5,6,155328,104208,2,35,35342072,159266,105215,196,37,35287880,7,6,72,38,55,21,34,34,normal,0
61405324,245777601,0,30899857,13863,0,4495512,3467,2,1135,906,82,1,0,5,6,155682,104460,2,35,35456062,159619,105467,196,37,35401608,7,6,72,38,55,21,34,34,normal,0
204302810,245805429,0,31013318,13871,0,4496028,3467,2,1135,906,82,1,0,5,6,156036,104712,2,35,35570333,159974,105719,196,37,35515900,7,6,72,38,55,21,34,34,normal,0
337862850,245831475,0,31119370,13879,0,4496511,3467,2,1135,906,82,1,0,5,6,156397,104964,2,35,35684362,160336,105971,196,37,35629767,7,6,72,38,55,21,34,34,normal,0
463059758,245856195,0,31218790,13888,0,4496961,3470,2,1135,906,82,1,0,5,6,156754,105216,2,35,35798288,160691,106223,196,37,35743505,7,6,72,38,55,21,34,34,normal,0
587993498,245880851,0,31317986,13895,0,4497413,3472,2,1135,906,82,1,0,5,6,157104,105468,2,35,35912049,161041,106475,196,37,35857133,7,6,72,38,55,21,34,34,normal,0
713057132,245912780,0,31417301,13903,0,4497865,3487,2,1135,906,82,1,0,5,6,157492,105828,2,35,36025927,161502,106835,196,37,35971117,7,6,72,38,55,21,34,34,normal,0
838219218,245968365,0,31582782,13916,0,4498620,3545,2,1135,906,82,1,0,5,6,157841,106080,2,35,36139992,161852,107087,196,37,36084904,7,6,72,38,55,21,34,34,normal,0
